2.408490	 0.752159	 5.213006	 0.528851
2.407344	 0.755934	 5.212727	 0.531582
2.406192	 0.759708	 5.212446	 0.534313
2.405034	 0.763479	 5.212164	 0.537043
2.403870	 0.767249	 5.211880	 0.539774
2.402701	 0.771017	 5.211595	 0.542504
2.401526	 0.774783	 5.211308	 0.545234
2.400346	 0.778547	 5.211020	 0.547964
2.399160	 0.782309	 5.210730	 0.550694
2.397968	 0.786069	 5.210440	 0.553423
2.396770	 0.789827	 5.210147	 0.556153
2.395567	 0.793583	 5.209853	 0.558882
2.394358	 0.797337	 5.209558	 0.561611
2.393143	 0.801089	 5.209261	 0.564340
2.391923	 0.804840	 5.208963	 0.567069
2.390697	 0.808588	 5.208664	 0.569797
2.389465	 0.812334	 5.208363	 0.572526
2.388228	 0.816078	 5.208060	 0.575254
2.386985	 0.819821	 5.207756	 0.577983
2.385736	 0.823561	 5.207451	 0.580711
2.384481	 0.827299	 5.207144	 0.583438
2.383221	 0.831035	 5.206836	 0.586166
2.381956	 0.834769	 5.206526	 0.588894
2.380684	 0.838501	 5.206215	 0.591621
2.379407	 0.842231	 5.205903	 0.594348
2.378125	 0.845959	 5.205589	 0.597075
2.376836	 0.849685	 5.205274	 0.599802
2.375543	 0.853408	 5.204957	 0.602529
2.374243	 0.857130	 5.204639	 0.605256
2.372938	 0.860849	 5.204319	 0.607982
2.371627	 0.864566	 5.203998	 0.610708
2.370310	 0.868282	 5.203676	 0.613434
2.368988	 0.871995	 5.203352	 0.616160
2.367661	 0.875705	 5.203026	 0.618886
2.366327	 0.879414	 5.202699	 0.621612
2.364988	 0.883120	 5.202371	 0.624337
2.363644	 0.886825	 5.202042	 0.627062
2.362294	 0.890527	 5.201710	 0.629787
2.360938	 0.894227	 5.201378	 0.632512
2.359577	 0.897924	 5.201044	 0.635237
2.358210	 0.901620	 5.200709	 0.637962
2.356837	 0.905313	 5.200372	 0.640686
2.355459	 0.909004	 5.200033	 0.643410
2.354075	 0.912693	 5.199694	 0.646134
2.352686	 0.916379	 5.199353	 0.648858
2.351291	 0.920064	 5.199010	 0.651582
2.349891	 0.923746	 5.198666	 0.654305
2.348485	 0.927425	 5.198321	 0.657028
2.347073	 0.931103	 5.197974	 0.659752
2.345656	 0.934778	 5.197625	 0.662475
2.344233	 0.938450	 5.197276	 0.665197
2.342805	 0.942121	 5.196925	 0.667920
2.341371	 0.945789	 5.196572	 0.670642
2.339932	 0.949455	 5.196218	 0.673365
2.338487	 0.953118	 5.195863	 0.676087
2.337037	 0.956779	 5.195506	 0.678808
2.335581	 0.960438	 5.195147	 0.681530
2.334119	 0.964094	 5.194788	 0.684252
2.332652	 0.967748	 5.194427	 0.686973
2.331179	 0.971400	 5.194064	 0.689694
2.329701	 0.975049	 5.193700	 0.692415
2.328218	 0.978696	 5.193334	 0.695136
2.326729	 0.982340	 5.192968	 0.697856
2.325234	 0.985982	 5.192599	 0.700576
2.323734	 0.989621	 5.192230	 0.703297
2.322228	 0.993258	 5.191858	 0.706017
2.320717	 0.996893	 5.191486	 0.708736
2.319200	 1.000525	 5.191112	 0.711456
2.317678	 1.004155	 5.190736	 0.714175
2.316150	 1.007782	 5.190359	 0.716894
2.314617	 1.011407	 5.189981	 0.719613
2.313079	 1.015029	 5.189601	 0.722332
2.311535	 1.018649	 5.189220	 0.725051
2.309985	 1.022266	 5.188838	 0.727769
2.308430	 1.025880	 5.188453	 0.730487
2.306869	 1.029493	 5.188068	 0.733205
2.305303	 1.033102	 5.187681	 0.735923
2.303732	 1.036709	 5.187293	 0.738641
2.302155	 1.040314	 5.186903	 0.741358
2.300573	 1.043915	 5.186512	 0.744075
2.298985	 1.047515	 5.186119	 0.746792
2.297392	 1.051112	 5.185725	 0.749509
2.295793	 1.054706	 5.185330	 0.752226
2.294189	 1.058297	 5.184933	 0.754942
2.292580	 1.061886	 5.184535	 0.757658
2.290965	 1.065472	 5.184135	 0.760374
2.289344	 1.069056	 5.183734	 0.763090
2.287719	 1.072637	 5.183331	 0.765805
2.286087	 1.076216	 5.182927	 0.768521
2.284451	 1.079791	 5.182522	 0.771236
2.282809	 1.083364	 5.182115	 0.773951
2.281161	 1.086935	 5.181706	 0.776665
2.279508	 1.090503	 5.181297	 0.779380
2.277850	 1.094068	 5.180886	 0.782094
2.276187	 1.097630	 5.180473	 0.784808
2.274518	 1.101190	 5.180059	 0.787522
2.272843	 1.104747	 5.179643	 0.790236
2.271164	 1.108301	 5.179227	 0.792949
2.269478	 1.111852	 5.178808	 0.795662
2.267788	 1.115401	 5.178389	 0.798375
2.266092	 1.118947	 5.177967	 0.801088
2.264391	 1.122490	 5.177545	 0.803800
2.262684	 1.126031	 5.177121	 0.806513
2.260973	 1.129569	 5.176695	 0.809225
2.259255	 1.133103	 5.176269	 0.811937
2.257533	 1.136636	 5.175840	 0.814648
2.255805	 1.140165	 5.175411	 0.817360
2.254072	 1.143691	 5.174980	 0.820071
2.252333	 1.147215	 5.174547	 0.822782
2.250589	 1.150736	 5.174113	 0.825493
2.248840	 1.154254	 5.173678	 0.828203
2.247085	 1.157769	 5.173241	 0.830914
2.245325	 1.161282	 5.172803	 0.833624
2.243560	 1.164791	 5.172363	 0.836333
2.241790	 1.168298	 5.171922	 0.839043
2.240014	 1.171802	 5.171479	 0.841752
2.238233	 1.175302	 5.171035	 0.844462
2.236447	 1.178800	 5.170590	 0.847171
2.234655	 1.182296	 5.170143	 0.849879
2.232858	 1.185788	 5.169695	 0.852588
2.231056	 1.189277	 5.169245	 0.855296
2.229248	 1.192763	 5.168794	 0.858004
2.227436	 1.196247	 5.168342	 0.860712
2.225618	 1.199727	 5.167888	 0.863419
2.223794	 1.203205	 5.167433	 0.866126
2.221966	 1.206679	 5.166976	 0.868833
2.220132	 1.210151	 5.166518	 0.871540
2.218293	 1.213619	 5.166058	 0.874247
2.216449	 1.217085	 5.165597	 0.876953
2.214599	 1.220548	 5.165135	 0.879659
2.212745	 1.224007	 5.164671	 0.882365
2.210885	 1.227464	 5.164205	 0.885071
2.209020	 1.230917	 5.163739	 0.887776
2.207149	 1.234368	 5.163271	 0.890481
2.205274	 1.237816	 5.162801	 0.893186
2.203393	 1.241260	 5.162330	 0.895891
2.201507	 1.244701	 5.161858	 0.898595
2.199616	 1.248140	 5.161384	 0.901299
2.197720	 1.251575	 5.160909	 0.904003
2.195818	 1.255007	 5.160432	 0.906707
2.193911	 1.258437	 5.159954	 0.909410
2.191999	 1.261863	 5.159474	 0.912113
2.190082	 1.265286	 5.158994	 0.914816
2.188160	 1.268706	 5.158511	 0.917519
2.186233	 1.272122	 5.158027	 0.920221
2.184300	 1.275536	 5.157542	 0.922923
2.182362	 1.278946	 5.157056	 0.925625
2.180419	 1.282354	 5.156568	 0.928327
2.178471	 1.285758	 5.156078	 0.931028
2.176518	 1.289159	 5.155587	 0.933729
2.174560	 1.292557	 5.155095	 0.936430
2.172597	 1.295952	 5.154601	 0.939131
2.170628	 1.299343	 5.154106	 0.941831
2.168654	 1.302731	 5.153610	 0.944531
2.166676	 1.306117	 5.153112	 0.947231
2.164692	 1.309499	 5.152612	 0.949931
2.162703	 1.312877	 5.152112	 0.952630
2.160709	 1.316253	 5.151609	 0.955329
2.158710	 1.319625	 5.151106	 0.958028
2.156705	 1.322994	 5.150601	 0.960726
2.154696	 1.326360	 5.150094	 0.963425
2.152681	 1.329722	 5.149586	 0.966123
2.150662	 1.333082	 5.149077	 0.968820
2.148637	 1.336438	 5.148566	 0.971518
2.146608	 1.339790	 5.148054	 0.974215
2.144573	 1.343140	 5.147541	 0.976912
2.142533	 1.346486	 5.147026	 0.979609
2.140489	 1.349829	 5.146509	 0.982305
2.138439	 1.353168	 5.145992	 0.985001
2.136384	 1.356505	 5.145472	 0.987697
2.134324	 1.359837	 5.144952	 0.990393
2.132259	 1.363167	 5.144430	 0.993088
2.130189	 1.366493	 5.143906	 0.995783
2.128114	 1.369816	 5.143381	 0.998478
2.126034	 1.373136	 5.142855	 1.001172
2.123949	 1.376452	 5.142327	 1.003867
2.121859	 1.379765	 5.141798	 1.006561
2.119764	 1.383074	 5.141268	 1.009254
2.117664	 1.386380	 5.140736	 1.011948
2.115559	 1.389683	 5.140202	 1.014641
2.113449	 1.392982	 5.139668	 1.017334
2.111334	 1.396278	 5.139131	 1.020026
2.109214	 1.399570	 5.138594	 1.022719
2.107089	 1.402859	 5.138055	 1.025411
2.104959	 1.406144	 5.137514	 1.028102
2.102825	 1.409427	 5.136972	 1.030794
2.100685	 1.412705	 5.136429	 1.033485
2.098540	 1.415980	 5.135884	 1.036176
2.096391	 1.419252	 5.135338	 1.038866
2.094236	 1.422520	 5.134791	 1.041557
2.092077	 1.425785	 5.134242	 1.044247
2.089912	 1.429046	 5.133691	 1.046937
2.087743	 1.432304	 5.133140	 1.049626
2.085569	 1.435558	 5.132587	 1.052315
2.083389	 1.438809	 5.132032	 1.055004
2.081205	 1.442056	 5.131476	 1.057693
2.079016	 1.445300	 5.130919	 1.060381
2.076823	 1.448540	 5.130360	 1.063069
2.074624	 1.451777	 5.129799	 1.065757
2.072420	 1.455010	 5.129238	 1.068444
2.070212	 1.458239	 5.128675	 1.071131
